name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M81T1331,81.04366,1330.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1297,81.0436,1296.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1317,81.04365,1317.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T289,81.04356,288.6865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1229_2,81.04367,1229.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1352,81.04364,1351.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1375,81.04368,1375.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T94,81.05133,93.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1112,81.06885,1111.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1087,81.06798,1087.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1254,81.06803,1254.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1206,81.06786,1205.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1280,81.06889,1279.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1296,81.06796,1296.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1365,81.0687,1365.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1344_2,81.06785,1343.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1322,81.06875,1322.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T54,81.06855,53.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1165,81.06873,1164.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1135,81.06872,1135.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T1039,81.0679,1038.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1217,82.05085,1217.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1172,82.05082,1171.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1368,82.05084,1367.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1277,82.05092,1277.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1242,82.05077,1241.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1260,82.05089,1260.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1194,82.05088,1193.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1297,82.05091,1297.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1123,82.05085,1122.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1325,82.05086,1325.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1370,82.06353,1370.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1266,82.06355,1266.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1282,82.06356,1282.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1296,82.06345,1296.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1340,82.06347,1339.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1314,82.06347,1313.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1245,82.06355,1245.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1083,82.0635,1082.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M82T1115,82.06345,1115.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1119,82.94385,1118.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1361_1,82.94383,1361.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1225,82.94384,1225.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1241,82.94382,1241.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1269,82.94389,1269.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1305,82.94386,1304.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1194,82.94385,1194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1170_1,82.94392,1170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1085,82.94386,1084.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1050,82.9439,1049.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T465,82.99631,464.5695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1276,83.0091,1275.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1124,83.00904,1123.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1244,83.00905,1244.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1089,83.00905,1088.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1334,83.00905,1334.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1213,83.00913,1212.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1193,83.00909,1193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1299,83.0091,1298.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1170_2,83.00901,1169.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1040,83.00908,1040.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T726,83.04757,725.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1273,83.05894,1272.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1296,83.05897,1295.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1240,83.05899,1239.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1257,83.05902,1257.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1187,83.05899,1187.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1361_2,83.05896,1361.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1212,83.05903,1211.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T635,83.05903,635.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1088,83.05894,1088.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1057,83.05895,1057.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T126,83.05897,126.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T216,83.05879,216.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1122,83.05899,1121.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1323,83.059,1322.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T992,83.0598,992.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1094,83.08441,1093.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1316,83.08443,1316.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1208,83.08442,1208.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1365,83.08437,1365.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1349,83.08448,1348.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1125,83.08446,1124.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1251,83.08445,1251.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1166,83.08367,1166.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1180,83.08429,1180.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M83T1275,83.08439,1275.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1366,83.94982,1366.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1347_1,83.94982,1346.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1245,83.94991,1244.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1094,83.94983,1093.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1327,83.94987,1326.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1131,83.94982,1130.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1198,83.94993,1197.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1270,83.94989,1269.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1224,83.94996,1223.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1115,83.94994,1115.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1308,83.94991,1307.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1290,83.94992,1290.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1175,83.94982,1174.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T811,83.94966,810.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T464,83.9498,463.7415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T696,84.04369,696.313,seed;seed;seed,NA;NA;NA,NA;NA;NA,C01234;C00188;C00263,1-Aminocyclopropane-1-carboxylate;L-Threonine;L-Homoserine,[M];[M];[M],M+H-H2O;M+H-2H2O;M+H-2H2O,C4H7NO2;C4H9NO3;C4H9NO3,0.914448238316466;0.784963013497873;0.783067942164125,C01234_7;C00188_7;C00263_7,grade1;grade1;grade1
M84T571,84.04349,571.031,seed;seed;seed,NA;NA;NA,NA;NA;NA,C01234;C00188;C00263,1-Aminocyclopropane-1-carboxylate;L-Threonine;L-Homoserine,[M];[M];[M],M+H-H2O;M+H-2H2O;M+H-2H2O,C4H7NO2;C4H9NO3;C4H9NO3,0.937382012628292;0.769247839825811;0.762065571619963,C01234_2;C00188_2;C00263_2,grade1;grade1;grade1
M84T734,84.04332,734.0225,seed;seed;seed,NA;NA;NA,NA;NA;NA,C01234;C00188;C00263,1-Aminocyclopropane-1-carboxylate;L-Threonine;L-Homoserine,[M];[M];[M],M+H-H2O;M+H-2H2O;M+H-2H2O,C4H7NO2;C4H9NO3;C4H9NO3,0.893929351708664;0.765594116556648;0.763856364427826,C01234_9;C00188_8;C00263_8,grade1;grade1;grade1
M84T782,84.04308,782.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1243,84.04252,1243.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1320,84.04267,1319.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1361,84.04246,1361.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1277,84.04254,1277.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1303,84.0428,1303.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1086,84.07956,1086.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1019,84.07968,1018.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T575,84.07965,574.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1373,84.07964,1372.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1347_2,84.07962,1347.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1242,84.07966,1241.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1193,84.07969,1192.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1048,84.07961,1047.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1295,84.07972,1295.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1169,84.07958,1169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1278,84.0797,1278.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1215,84.07963,1214.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T214,84.07958,213.9385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1113,84.07971,1113.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M84T1130,84.07959,1130.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T680,84.90997,680.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1127,84.94005,1127.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1287,84.94001,1286.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1195,84.94061,1195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1086_1,84.93995,1085.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1337,84.94006,1336.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1368,84.9405,1367.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1189,84.96314,1189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1126,84.9633,1126.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1281,84.96316,1280.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1095,84.96317,1095.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1297,84.96316,1296.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1224,84.96324,1223.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1340,84.96318,1339.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1264,84.96323,1264.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1251,84.9632,1251.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1374,84.96316,1374.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1039,84.96311,1039.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T571,85.02707,570.841,adductAnnotation,C06144,M145T571,C06144,3-Butynoate,[M],M+H,C4H4O2,0.852361583332926,C06144_1,grade2
M85T735,85.02703,735.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T937,85.02707,936.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1181,85.03811,1181.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T294,85.0274,293.7535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T697,85.04626,696.56,isotopeAnnotation;isotopeAnnotation,C00188;C00263,M84T696;M84T696,C00188;C00263,L-Threonine;L-Homoserine,[M+1];[M+1],M+H-2H2O;M+H-2H2O,C4H9NO3;C4H9NO3,0.883406539367023;0.883406539367023,C00188_7;C00263_7,grade1;grade1
M85T1352,85.05749,1352.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1290,85.05747,1290.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1119,85.05753,1119.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1086_2,85.05752,1085.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1200,85.05751,1200.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T35,85.05754,34.5945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T99,85.05743,99.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T85,85.05751,84.6985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T121,85.05734,120.7695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T149,85.0574,149.3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M85T1019,85.08274,1018.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T486,85.83255,486.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1283,85.94722,1282.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1324,85.94628,1324.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1083,85.94725,1082.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1115,85.9472,1114.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1254,86.0591,1253.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1289,86.0583,1289.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1371,86.05819,1371.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T700,86.05872,700.026,adductAnnotation;adductAnnotation,C00334;C01026,M104T700;M104T700,C00334;C01026,"4-Aminobutanoate;N,N-Dimethylglycine",[M];[M],M+H-H2O;M+H-H2O,C4H9NO2;C4H9NO2,0.859554399999685;0.859554399999685,C00334_5;C01026_5,grade1;grade1
M86T1315,86.0591,1314.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T487,86.09572,486.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T512,86.09525,511.5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T974,86.095,974.0685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T66,86.09515,66.2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T564,86.09506,564.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1353,86.09449,1353.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1305,86.09452,1304.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1277,86.09442,1277.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1334,86.09448,1334.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1248,86.09453,1247.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M86T1374,86.09559,1373.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T681,86.90715,680.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T526,87.02473,526.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T700,87.04295,700.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T1115,87.04252,1114.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T1083,87.04318,1083.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T32,87.04273,32.4095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M87T487,87.09837,486.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T422,88.01988,422.4525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T587,88.03798,587.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T1354,88.07418,1353.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T8,88.07415,7.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T226,88.07426,226.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T37,88.0742,37.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T194,88.07422,193.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T83,88.07418,82.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M88T142,88.07425,141.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M89T477,89.03308,476.6975,adductAnnotation,C03351,M188T477,C03351,3-Hydroxybenzyl alcohol,[M],M+H-2H2O,C7H8O2,0.599991250000149,C03351_1,grade2
M89T1344,89.05837,1343.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M89T1277,89.05841,1277.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M89T13,89.05834,12.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M89T64,89.0582,64.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M90T647,90.05403,646.509,seed;seed,NA;NA,NA;NA,C00041;C00213,L-Alanine;Sarcosine,[M];[M],M+H;M+H,C3H7NO2;C3H7NO2,0.941756841997096;0.903295803208753,C00213_7;C00041_6,grade1;grade1
M90T498,90.05342,497.9785,metAnnotation;metAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C19779;C07087;C00546;C02115;C03210;C12317;C05714,M133T526;M133T526;M133T499;M84T571;M184T549;M180T556;M131T576,C00099;C00511;C00546;C00133;C00041;C00213;C01401,beta-Alanine;Acrylic acid;Methylglyoxal;D-Alanine;L-Alanine;Sarcosine;Alanine,[M];[M];[M];[M];[M];[M];[M],M+H;M+NH4;M+NH4;M+H;M+H;M+H;M+H,C3H7NO2;C3H4O2;C3H4O2;C3H7NO2;C3H7NO2;C3H7NO2;C3H7NO2,0.688759399880725;0.678783703828461;0.672406233333627;0.590193117877722;0.540373155065582;0.479718663739446;0.326474191219683,C00546_2;C00213_2;C00041_1;C00511_2;C00099_2;C00133_1;C01401_1,grade3;grade3;grade3;grade3;grade3;grade3;grade3
M90T685,90.0536,684.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M90T625,90.05356,625.268,seed;seed,NA;NA,NA;NA,C00041;C00213,L-Alanine;Sarcosine,[M];[M],M+H;M+H,C3H7NO2;C3H7NO2,0.952657345118434;0.916398913447553,C00213_5;C00041_4,grade1;grade1
M91T560,91.05272,560.0525,metAnnotation,C00037,M136T820,C15809,Iminoglycine,[M],M+NH4,C2H3NO2,0.792527791531147,C15809_1,grade2
M92T641,92.01502,640.703,adductAnnotation,C00519,M110T641,C00519,Hypotaurine,[M],M+H-H2O,C2H7NO2S,0.89918956666717,C00519_3,grade1
M92T307,92.02247,306.6455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M92T558,92.05598,558.1215,isotopeAnnotation,C15809,M91T560,C15809,Iminoglycine,[M+1],M+NH4,C2H3NO2,0.558932118740375,C15809_1,grade2
M93T576,93.04322,576.428,adductAnnotation;adductAnnotation,C05714;C05670,M131T576;M131T576,C05714;C05670,alpha-Aminopropiononitrile;3-Aminopropiononitrile,[M];[M],M+Na;M+Na,C3H6N2;C3H6N2,0.926295699999921;0.926295699999921,C05714_1;C05670_1,grade3;grade3
M93T554,93.05573,554.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M93T52,93.06821,52.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M94T309,94.03827,308.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M94T403,94.03843,403.0205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M94T1349,94.06353,1348.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M94T1291,94.06353,1291.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M94T12,94.06358,11.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M95T661,94.92812,660.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M95T296,95.0222,296.045,adductAnnotation;adductAnnotation,C16484;C16483,M113T296;M113T296,C16484;C16483,"1-Fluorocyclohexadiene-cis,cis-1,2-diol;4-Fluorocyclohexadiene-cis,cis-1,2-diol",[M];[M],M+H-2H2O;M+H-2H2O,C6H7FO2;C6H7FO2,0.593248666666606;0.593248666666606,C16484_1;C16483_1,grade2;grade2
M95T447,95.02257,446.965,adductAnnotation,C11142,M112T447,C11142,Dimethyl sulfone,[M],M+H,C2H6O2S,0.61759358333317,C11142_2,grade3
M95T560,95.04773,560.188,metAnnotation;metAnnotation,C00407;C00123,M132T622;M132T622,C00671;C00233,(S)-3-Methyl-2-oxopentanoic acid;4-Methyl-2-oxopentanoate,[M];[M],M+H-2H2O;M+H-2H2O,C6H10O3;C6H10O3,0.360890989961117;0.299487198685448,C00671_2;C00233_3,grade2;grade2
M95T54,95.04734,54.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M95T53,95.08401,53.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M96T296,96.00641,296.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M96T95,96.04275,94.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M96T116,96.04283,115.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M96T560,96.05136,560.035,isotopeAnnotation;isotopeAnnotation,C00671;C00233,M95T560;M95T560,C00671;C00233,(S)-3-Methyl-2-oxopentanoic acid;4-Methyl-2-oxopentanoate,[M+1];[M+1],M+H-2H2O;M+H-2H2O,C6H10O3;C6H10O3,0.896295808341519;0.896295808341519,C00671_2;C00233_3,grade2;grade2
M96T508,96.07671,507.8075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M96T54,96.08716,53.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T660,96.92588,660.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T546,96.99365,545.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T297,97.00933,296.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T572,97.02682,571.8185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T296,97.02683,296.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T937,97.02689,937.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T832,97.02672,832.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T555,97.0268,555.4235,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C17530;C00424;C00163;C00937;C00969,M138T554_2;M138T554_2;M138T554_2;M138T554_2;M138T554_2,C17530;C00424;C00163;C00937;C00969,Methyl acetate;(S)-Lactaldehyde;Propanoate;(R)-Lactaldehyde;3-Hydroxypropanal,[M];[M];[M];[M];[M],M+Na;M+Na;M+Na;M+Na;M+Na,C3H6O2;C3H6O2;C3H6O2;C3H6O2;C3H6O2,0.699941833333639;0.699941833333639;0.699941833333639;0.699941833333639;0.699941833333639,C00937_4;C00969_3;C00424_4;C00163_4;C17530_4,grade3;grade3;grade3;grade3;grade3
M97T737,97.02663,736.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M97T854,97.02686,854.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
